grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
C,267.293712962692,1116.04442374501,292.673705621589,81.9067578626086,70.7931463450168,56.694770857594,339.682091949862,291.995764706529,778.283479734758,816.989653773898,605.396981647486,327.869264589538,87.0357355574235,-66.9896252303913,563.048036348084,672.80581588002,163.016162954163,595.609298184378,464.483382722641,346.895816259211,1915.99687773692,1597.1485852233,951.381309058046,586.31800159235,291.278622732004,-65.2712949510086,118.689550670591,520.276145103725,875.919599785881,177.60609898825
A,1019.20717471496,1170.65606875141,296.846858688401,83.0275306061139,66.4750613246266,-86.983247240798,335.396394356835,285.504207405211,515.805260249295,791.878190445255,601.024994607421,251.020705195846,81.2451666619313,893.042826539316,552.951544436501,674.087197676775,475.270327863525,601.459382504803,471.956999947549,333.323009150023,2309.35113390176,-726.239689719016,901.700887925925,447.299706765758,362.482164041797,3.31611688377022,353.55344712083,601.049088368088,871.16006894736,228.471276203316
C,-158.560419631935,970.035566090825,291.719373645466,72.5882622435559,70.5471835891613,84.5902152664535,341.407607696742,272.202363573406,661.659878202624,848.678724467662,335.60959098257,206.224124527613,90.4904203047525,-1436.31984251149,565.425545243957,674.831860245285,203.842322105408,594.233322721032,465.931109598258,342.337165478642,762.821660915451,1404.05470678031,873.347114560555,315.052995468413,298.831782220869,158.69013486294,278.844943819848,229.379693290375,881.2464757852,103.868751175459
A,-441.273133184636,1251.52553010933,292.232816566519,75.8176911948714,65.773209612436,-35.9329524503583,329.904597084252,274.079236427911,749.272120859307,809.769868486852,688.543013331467,355.028725151475,84.9805697214147,2074.14101648637,563.587502607478,677.03209998925,149.934842749524,599.570435749172,468.419972285233,326.284195780344,-707.36865342546,695.851055664155,998.436261999138,51.2106907465945,333.924377656969,61.7731787729552,280.14899644066,-114.494222847566,878.998201772889,158.174616723828
C,951.896792526405,857.238997934876,290.492293733928,74.5229314371976,63.3182044038825,103.707220990144,345.050153211602,273.533673074327,599.788548107845,791.850550745505,-113.272750329559,222.543723876685,95.6113263643403,-804.37860281566,562.977792060625,676.582912483219,227.389592191964,597.404891271881,470.194964210564,342.021893145942,169.848372154419,1076.38199032567,918.670432299113,-472.786023498009,236.66183135842,12.233800069983,302.132325281725,275.286603853345,881.646450415111,82.5982298513829
B,107.897801475712,815.914256638726,297.427799703989,87.1731170748585,64.4230060551642,98.9901852663732,349.850904151149,269.618664064104,748.148866215033,720.006161762684,670.377505355353,315.810808287983,86.4673722650903,647.402443016497,554.021593202701,678.490520721832,-159.125032688178,603.836934729514,464.586382372486,333.952727560814,1090.25811412243,2053.46493775084,958.467684001391,-449.747807060289,329.433515619495,52.9852175005724,134.0955151726,337.65164431811,876.068807654958,214.91863238948
B,253.436647257326,1168.93252905551,291.399471826394,91.4939532937571,66.7345292965013,101.368971643769,350.707559132604,275.466135010104,622.51747673335,748.756184312477,497.893685752865,398.405686372779,94.8162228201693,1835.74172513154,543.014512809585,673.531682269533,555.859747731233,600.451735362191,467.354316857116,351.990374964588,536.954477112797,1319.05920599261,1014.6964881712,135.387451189365,334.423874229839,-33.4445808219764,133.702900807668,132.109064580743,873.270893827757,157.70129758446
A,288.962182120972,964.13616370777,298.249326265987,78.3701229205228,68.3798315997992,-11.3699060545177,344.260742588103,289.691979476896,608.196024356551,619.770573831312,378.521713143662,231.573214409244,90.369615030045,1742.42369661982,559.913135144488,673.788227758445,454.54693256249,596.834643803758,469.422080725382,343.570574143469,-295.513307291584,2799.01408473711,940.175040846032,560.521090704007,278.121272614422,45.7868027654993,302.375107242169,221.293210566195,875.64432304243,95.4933076086305
C,277.355844540258,1156.35673072214,294.4542247835,81.2834499664581,66.7454973151862,-181.074388073562,344.157855276766,291.56360527282,586.451357680058,873.381308857682,578.781271899571,389.102360587997,84.8307811433102,-0.298170523080572,564.486846056768,672.991205808128,-64.7367847271759,595.208832713651,466.634847290805,330.268855982533,380.295442084684,210.514952089414,937.515108626859,-130.5732450288,315.679744246047,137.960311882765,222.501968259807,513.125669555497,875.071190257169,445.828541756169
C,-428.118471568399,834.425320377679,292.104921700246,76.8551090276599,69.6348099105316,-69.5448862512409,335.788715572027,288.57191801891,650.878765000261,876.844106013582,635.468895807128,274.938746391297,92.5185290286584,971.353705439855,553.052974088904,682.655311325313,-25.02458446142,593.557073191634,467.17879582266,334.946260685181,-287.687577645524,1365.76791701957,973.784580745194,209.537375305702,315.746454528939,104.88689395637,188.11070793055,183.592524913862,874.165172775802,150.088369328374
C,-694.234548062798,971.32787229351,294.146522357018,77.6978992802612,71.1216014718384,88.060598280872,334.105758381378,261.893343852545,700.417853497187,844.20013370186,346.548680111948,299.683192128562,82.0277068688407,-2093.23404802771,562.726484784692,675.88602158975,138.622361786424,597.913069484506,466.338324546415,338.573348345453,118.299037686917,2252.39040949329,915.941855768601,1079.18460025003,421.882105545425,60.5013494839673,250.492559449903,133.778442887253,876.291194074187,65.4695724353891
C,391.83576866895,915.286330514648,291.531154914898,67.7651652172356,71.816524803981,-0.142326874331045,327.59002777334,272.170009626675,725.803047933888,768.889418795421,528.881199213248,189.087855949532,90.2203453649905,1060.30704129406,555.636093349007,671.046758905203,786.386743715089,599.819543425637,467.105342781157,334.540872460845,-366.459865108595,665.607822999831,901.167986996676,508.695249874159,113.653278616758,37.9322756818741,302.135986885434,444.240487494867,875.171884872721,82.5051901840778
B,-1109.7390969435,878.693171964252,292.931762295069,80.2886459137031,68.3458188007026,169.54994946715,342.868773231286,265.791952668055,540.490569145331,722.018488077146,479.87681569867,491.937769978217,92.4627100599202,1377.58192283728,541.156621533222,675.202352948509,448.615219162949,600.545535266053,466.884867361923,347.897740029999,3272.08729949642,658.607302598537,966.477560792919,-698.850060740082,313.531469892492,110.469100719148,164.719666804675,592.153200906128,871.271549490036,118.222125531594
B,-865.754207074262,776.211504081973,296.542431069144,72.8819789745826,68.601193823411,182.82322130265,338.021418517935,285.374790942897,733.198640416362,632.144185555823,507.907297720143,473.855404745468,92.1221134526113,968.31403656965,559.553116375865,676.526339510046,325.353750520771,598.859448313506,466.922106299201,334.769780716796,2686.82833437113,1643.63873908086,1004.6166000305,413.795299929703,456.305490031452,-40.8522553150515,237.406591009283,417.981472866427,873.104895673579,47.0535599136489
A,-174.25114201348,1025.27413824691,294.260731229002,78.2586188489687,70.7223130650118,13.5707236947115,322.3641365721,284.035316627073,662.842226056282,771.538660608588,265.38027303698,359.052567169855,93.0401275897946,1046.07980517151,562.823606074314,671.280691084377,292.200615809171,596.814152487665,469.20435440016,336.220741757456,575.048267706248,-502.474770838616,906.53270932284,200.104397541624,172.200825536634,-85.1419345226458,332.061816506599,240.697406156458,873.58766595355,223.728099774979
A,324.993967588757,743.625142026271,295.241081449879,79.7940258273461,68.6938446035538,22.4528763535235,340.511514634679,294.107800054627,668.964917264676,738.233997776935,182.579207478264,262.432550641564,88.7727539997118,817.08163624864,565.016449138843,675.808934104551,366.653208477611,597.248643382276,468.850218616525,325.978741622187,1158.20388955679,507.326073438686,974.050588117432,825.232494806813,236.890821002505,79.1801023436172,558.682897284096,148.638540136669,875.133160090863,172.139841472035
C,133.762233236551,983.314718204186,289.084120422023,73.9979668233906,68.9391346470319,102.847566211635,327.806073005324,288.464365598228,821.582304757705,816.618443819004,598.66104837887,234.102588243652,76.2400712372028,-324.253199717088,553.920674215236,671.654274932852,33.2796015354766,597.879738610419,467.689622759817,326.555842851236,1124.35104260527,2312.65483359486,905.346539411385,487.289064940529,117.117501097923,-18.7780098149156,162.605198784025,502.610554020363,879.675967055394,68.1212894847376
C,1402.82148110599,979.512888061675,294.349112601063,67.4908739087372,69.3061969916566,12.4561328499854,337.416914123343,286.255311421375,681.278228770948,909.208382634736,-11.9517333881142,424.389150927158,95.8430407706905,1098.99244238877,556.420394973867,673.204145626307,450.902644589143,596.578516099198,468.239455346728,331.349964259524,-1691.36345100338,584.276768107095,996.704450101404,822.704337783224,312.000282489246,18.2434205392941,109.47468355578,10.2285952165535,882.466031826422,195.727380391984
C,-177.402395521123,976.331459890221,296.843835696726,67.797420236199,71.1870571754648,96.0122210911878,345.530292387276,297.405533214257,759.019208873787,711.75641920327,420.679430058704,205.54501189356,88.2693548428454,-949.381514337327,571.650573071386,677.27079199209,108.998842558018,597.835498529418,467.904541998123,344.841252401661,1271.7059572087,1272.49959615964,946.944498006491,531.734375658887,224.366787243649,34.1527167730819,189.429515393209,364.013431384087,875.848320474254,313.628851492927
B,-0.32416718911378,736.320220554419,292.938830425207,87.3384293544227,64.7298092862031,53.7259276902469,341.172460455184,283.691490295717,623.364421183306,787.767901444789,523.943951996457,405.312172592181,94.5780034353738,894.738624072154,554.567019589567,677.760288555269,450.268446058113,599.567503370145,464.816772761945,341.910295548872,2071.89006475323,-1235.41506591952,932.970856035014,783.796806197639,236.547319962762,19.0948729504231,215.196617105749,62.9306201659816,871.36186793003,206.814228856889
B,-941.371197623439,790.905277070146,296.848876045995,89.9454856133212,64.5708330979175,167.761030732832,339.909198968785,287.210111454403,610.120651851224,625.493106388963,749.727649912874,383.286503737781,104.244645724576,-717.145718205508,557.065948131675,669.887044507329,224.640127175974,597.652833701427,466.94570262667,350.672656826043,-322.07749958314,1727.30738880993,980.139126855848,-17.1098350019429,333.837558419818,60.2125142968191,215.361778022042,149.714143166598,878.07345802907,-14.9501376742962
A,-38.4449937119029,798.702877294161,295.363152045946,69.936253144976,64.2068002713346,-19.5198191491485,335.141186224307,271.28753543297,667.212667638299,634.667755697974,213.669693167569,292.007693799634,88.1542172181717,-351.03186911551,565.797327842652,681.00140089948,522.881022053855,600.212397576308,467.013696390547,335.406806359636,-245.040020487049,141.792471884091,958.365153898789,-229.383695869227,413.106642970269,51.1064592516851,487.591327987288,460.100530433992,876.042659526761,-77.396561541127
C,766.268357355014,642.625774459818,295.716421099323,60.7548403754134,69.3200634421269,20.2870069310723,337.816895875427,271.267201147428,710.588084049872,871.571821918837,601.489242334983,299.098923693018,73.2510040970965,527.562455263846,570.413673884037,675.812240822044,662.860572041002,596.854380793585,464.997544648853,328.880985120608,721.699538513965,298.856232850662,976.093953656537,415.417367055488,158.087806392175,46.8783917427148,136.946937364005,-64.6547801330816,881.522181184124,196.17128679348
C,1362.16294278606,1066.78028829483,292.401870354131,66.8344055364258,71.9419818374239,-32.8408620939622,349.96655603124,276.324876070036,677.711438746658,813.826380535,392.461454188122,463.314660146677,82.5241660111078,-290.077812027775,571.124785240131,672.554346357683,-26.6866007433854,599.675526854505,467.420774523202,342.482009662279,787.31700883722,1805.92636796416,957.525610483907,422.512072844706,217.5826647726,14.4686055744936,283.862592391956,783.216577335906,879.145735810516,75.9964078337078
A,-20.9877187016247,939.164186655763,298.579934551283,81.5058340420566,68.3194303930572,-28.1291307780605,324.444678123644,278.385237142972,685.364578018879,688.82934319494,-59.7459033913133,243.075437454133,80.8487174871356,198.674758507271,558.707871135064,683.482078147171,751.14413297887,599.012635975502,468.3146103823,334.352217775279,1720.51212195592,2023.91652779623,950.814069089487,-274.00250753897,247.010146212642,20.5741107307005,251.753197631487,176.551470158879,875.891458147786,105.283122517202
B,-820.568291066262,1094.02048165216,290.7859060195,84.6584228359967,65.4931883228567,20.8587038532727,345.050994160935,258.828788038327,647.296805265716,643.240817384947,284.593820258272,456.087295334352,94.6428746689292,-542.383910670335,551.829268663586,676.797629827762,375.240180510614,597.838786613246,468.095541586939,332.323067273681,1439.63585811124,928.649224856357,915.516117103238,155.38692169887,579.576033560308,45.5866233710155,130.3904041468,65.2649766597466,872.622339193238,372.136139519444
